0,26.0
1,26.0
2,536.0
3,570.0
4,627.0
5,4670.0
6,4596.0
7,6204.0
8,5687.0
9,5117.0
10,7600.0
11,2671.0
12,2936.0
13,4123.0
14,4391.0
15,4903.0
16,5418.0
17,5743.0
18,6620.0
19,7306.0
20,6902.0
21,7269.0
22,8775.0
23,9578.0
24,9067.0
25,8076.0
26,9150.0
27,9311.0
28,9776.0
29,10350.0
30,10988.0
31,10535.0
32,11522.0
33,13448.0
34,15728.0
35,17751.0
36,16533.0
37,15094.0
38,18329.0
39,23499.0
40,29371.0
41,31078.0
42,26557.0
43,26710.0
44,13742.0
45,8536.0
46,9167.0
47,6510.0
48,16187.0
49,21465.0
50,27763.0
51,34995.0
52,36600.0
53,44011.0
54,52099.0
55,59047.0
56,69964.0
57,143390.0
58,196823.0
59,212906.0
60,150550.0
61,120087.0
62,119088.0
63,119150.0
64,129799.0
65,142566.0
66,118144.0
67,127878.0
68,157414.0
69,210422.0
70,239060.0
71,254043.0
72,264124.0
73,269434.0
74,312410.0
75,326205.0
76,357325.0
77,398737.0
78,407652.0
79,400107.0
80,395828.0
81,430941.0
82,454603.0
83,494930.0
84,536284.0
85,564213.0
86,602593.0
87,646169.0
88,656815.0
89,666057.0
90,699644.0
