211,143843.60864050448
212,144052.6594755835
213,144261.7103106625
214,144470.7611457415
215,144679.81198082052
216,144888.86281589954
217,145097.91365097853
218,145306.96448605755
219,145516.01532113657
220,145725.06615621556
221,145934.11699129458
222,146143.1678263736
223,146352.21866145259
224,146561.2694965316
225,146770.32033161062
226,146979.3711666896
227,147188.42200176863
228,147397.47283684765
229,147606.52367192664
230,147815.57450700566
231,148024.62534208465
232,148233.67617716367
233,148442.72701224266
234,148651.77784732167
235,148860.8286824007
236,149069.87951747968
237,149278.9303525587
238,149487.98118763772
239,149697.0320227167
240,149906.08285779573
241,150115.13369287475
242,150324.18452795374
243,150533.23536303276
244,150742.28619811175
245,150951.33703319076
246,151160.38786826975
247,151369.43870334877
248,151578.4895384278
249,151787.54037350678
250,151996.5912085858
251,152205.64204366482
252,152414.6928787438
253,152623.74371382283
254,152832.79454890185
255,153041.84538398084
256,153250.89621905985
257,153459.94705413887
258,153668.99788921786
259,153878.04872429688
260,154087.0995593759
261,154296.1503944549
262,154505.2012295339
263,154714.25206461293
