0,-2.1626758833224473
1,-2.4722244528259
2,-2.7817730223293533
3,-3.091321591832806
4,-3.4008701613362593
5,-3.710418730839712
6,-4.019967300343165
7,-4.3295158698466185
8,-4.63906443935007
9,-4.948613008853524
10,-5.258161578356977
11,-5.56771014786043
12,-5.877258717363882
13,-6.186807286867335
14,-6.496355856370789
15,-6.805904425874242
16,-7.115452995377694
17,-7.425001564881147
18,-7.7345501343846
19,-8.044098703888054
20,-8.353647273391505
21,-8.66319584289496
22,-8.972744412398413
23,-9.282292981901865
24,-9.591841551405317
25,-9.901390120908772
26,-10.210938690412224
27,-10.520487259915676
28,-10.830035829419131
29,-11.139584398922583
30,-11.449132968426035
31,-11.758681537929487
32,-12.068230107432942
33,-12.377778676936394
34,-12.687327246439846
35,-12.996875815943302
36,-13.306424385446753
37,-13.615972954950205
38,-13.92552152445366
39,-14.235070093957113
40,-14.544618663460565
41,-14.854167232964016
42,-15.163715802467472
43,-15.473264371970924
44,-15.782812941474376
45,-16.09236151097783
46,-16.401910080481283
47,-16.711458649984735
48,-17.021007219488187
49,-17.330555788991642
50,-17.640104358495094
51,-17.949652927998546
52,-18.259201497501998
53,-18.568750067005453
54,-18.878298636508905
55,-19.187847206012357
56,-19.497395775515812
57,-19.806944345019264
58,-20.116492914522716
59,-20.42604148402617
60,-20.735590053529624
61,-21.045138623033075
62,-21.354687192536527
63,-21.664235762039983
64,-21.973784331543435
65,-22.283332901046887
66,-22.592881470550342
67,-22.902430040053794
68,-23.211978609557246
69,-23.521527179060698
