293,4.988888888888889
294,5.372222222222224
295,5.627777777777777
296,9.105555555555556
297,6.427777777777779
298,5.4222222222222225
299,6.099999999999999
300,8.488888888888889
301,5.127777777777778
302,7.977777777777779
303,12.988888888888889
304,12.422222222222222
305,14.883333333333333
306,16.15555555555555
307,13.216666666666669
308,11.244444444444444
309,12.594444444444445
310,13.455555555555554
311,12.73888888888889
312,9.605555555555556
313,8.255555555555555
314,9.083333333333334
315,9.444444444444445
316,8.072222222222223
317,11.55
318,5.949999999999999
319,6.633333333333333
320,4.872222222222222
321,5.638888888888888
322,4.216666666666666
323,6.644444444444444
324,12.516666666666664
325,15.299999999999999
326,11.07222222222222
327,5.244444444444444
328,3.1833333333333336
329,3.7777777777777777
330,4.605555555555555
331,6.783333333333335
332,10.877777777777776
333,13.005555555555555
334,7.172222222222223
335,11.455555555555556
336,9.53888888888889
337,8.466666666666665
338,10.761111111111111
339,9.86111111111111
340,5.9944444444444445
341,7.844444444444444
342,6.888888888888888
343,8.372222222222224
344,6.866666666666667
345,3.9500000000000006
346,4.066666666666666
347,6.727777777777778
348,6.288888888888888
349,6.111111111111111
350,11.533333333333331
351,11.149999999999999
352,4.127777777777777
353,2.6333333333333333
354,3.511111111111111
355,4.444444444444445
356,5.5888888888888895
357,7.827777777777778
358,12.844444444444443
359,12.566666666666668
360,7.377777777777776
361,8.972222222222221
362,8.577777777777776
363,5.316666666666666
364,2.6888888888888887
